epochs steps out_loss offset_loss train_accuracy time
337 44 0.628 1.950 0.783 7528.859
337 45 0.402 1.997 0.890 7529.064
337 46 0.422 1.933 0.862 7529.270
337 47 0.370 1.967 0.890 7529.462
337 48 0.483 2.144 0.865 7529.662
337 49 0.480 2.056 0.802 7529.856
338 0 0.514 2.048 0.866 7542.649
338 1 0.450 2.047 0.856 7542.847
338 2 0.498 1.777 0.847 7543.086
338 3 0.537 2.011 0.831 7543.315
338 4 0.437 2.017 0.819 7543.512
338 5 0.492 2.059 0.832 7543.728
338 6 0.404 1.969 0.869 7543.975
338 7 0.444 1.973 0.864 7544.188
338 8 0.399 1.970 0.866 7544.409
338 9 0.521 2.008 0.818 7544.612
338 10 0.805 2.061 0.775 7544.896
338 11 0.552 1.773 0.837 7545.105
338 12 0.478 2.037 0.820 7545.298
338 13 0.375 2.009 0.899 7545.563
338 14 0.350 2.015 0.871 7545.795
338 15 0.355 2.096 0.853 7546.021
338 16 0.451 1.939 0.861 7546.233
338 17 0.357 1.809 0.886 7546.459
338 18 0.454 2.062 0.844 7546.666
338 19 0.541 2.141 0.834 7546.907
338 20 0.463 2.151 0.854 7547.113
338 21 0.687 2.066 0.790 7547.323
338 22 0.295 1.863 0.936 7547.560
338 23 0.566 2.016 0.801 7547.789
338 24 0.496 1.958 0.801 7548.054
338 25 0.814 2.225 0.720 7548.289
338 26 0.356 1.882 0.882 7548.490
338 27 0.385 2.046 0.849 7548.720
338 28 0.400 2.078 0.856 7548.918
338 29 0.412 1.917 0.844 7549.166
338 30 0.432 1.954 0.850 7549.362
338 31 0.746 1.974 0.801 7549.586
338 32 0.762 2.187 0.750 7549.801
338 33 0.765 2.034 0.743 7550.008
338 34 0.505 1.723 0.864 7550.199
338 35 0.337 1.948 0.927 7550.391
338 36 0.499 1.797 0.857 7550.587
338 37 0.704 2.096 0.778 7550.776
338 38 0.406 2.285 0.854 7550.958
338 39 0.470 1.936 0.801 7551.155
338 40 0.492 2.076 0.845 7551.352
338 41 0.888 2.008 0.781 7551.558
338 42 1.155 2.124 0.725 7551.757
338 43 0.368 2.108 0.871 7551.938
338 44 0.527 1.881 0.819 7552.139
338 45 0.306 2.152 0.897 7552.323
338 46 0.579 2.065 0.847 7552.517
338 47 0.354 1.975 0.868 7552.710
338 48 0.480 2.017 0.808 7552.913
338 49 0.947 2.116 0.676 7553.129
339 0 0.568 2.121 0.786 7565.388
339 1 0.233 2.073 0.918 7565.583
339 2 0.315 2.024 0.892 7565.804
339 3 0.356 1.925 0.885 7566.072
339 4 0.488 2.226 0.829 7566.289
339 5 0.553 2.114 0.811 7566.560
339 6 0.804 2.300 0.751 7566.765
339 7 0.545 2.040 0.850 7567.015
339 8 0.592 1.876 0.794 7567.214
339 9 0.644 1.978 0.798 7567.490
339 10 0.361 2.049 0.900 7567.795
339 11 0.458 1.999 0.852 7568.015
339 12 0.329 2.062 0.900 7568.224
339 13 0.367 2.190 0.893 7568.412
339 14 0.671 2.104 0.790 7568.634
339 15 0.752 1.944 0.754 7568.851
339 16 0.385 2.061 0.860 7569.081
339 17 0.509 2.149 0.835 7569.314
339 18 0.375 2.120 0.889 7569.502
339 19 0.484 2.141 0.816 7569.728
339 20 0.596 2.188 0.783 7569.928
339 21 0.551 2.064 0.843 7570.144
339 22 0.489 2.021 0.852 7570.359
339 23 0.395 1.915 0.891 7570.585
339 24 0.333 2.094 0.894 7570.802
339 25 0.257 1.999 0.935 7571.029
339 26 0.381 2.028 0.874 7571.230
339 27 0.373 1.801 0.908 7571.443
339 28 0.372 2.020 0.878 7571.638
339 29 0.549 2.039 0.808 7571.846
339 30 0.803 2.014 0.707 7572.047
339 31 0.396 1.980 0.884 7572.259
339 32 0.775 2.184 0.769 7572.460
339 33 0.720 2.191 0.734 7572.669
339 34 0.397 2.058 0.836 7572.873
339 35 0.435 2.155 0.865 7573.089
339 36 0.465 2.057 0.852 7573.286
339 37 0.434 2.479 0.860 7573.469
339 38 0.283 1.876 0.910 7573.665
339 39 0.277 1.978 0.908 7573.872
339 40 0.665 2.191 0.725 7574.074
339 41 0.572 1.964 0.784 7574.274
339 42 0.480 2.023 0.884 7574.469
339 43 0.374 1.982 0.902 7574.667
339 44 0.420 2.002 0.843 7574.848
339 45 0.628 2.041 0.806 7575.048
339 46 0.346 1.842 0.852 7575.232
339 47 0.513 2.034 0.782 7575.434
339 48 0.504 1.741 0.831 7575.614
339 49 0.558 2.118 0.812 7575.793
340 0 0.336 1.975 0.884 7588.500
340 1 0.633 2.109 0.727 7588.702
340 2 0.408 2.066 0.848 7588.898
340 3 0.445 2.065 0.827 7589.151
340 4 0.372 1.922 0.830 7589.358
340 5 0.476 1.948 0.819 7589.619
340 6 0.504 1.952 0.834 7589.881
340 7 0.364 2.092 0.878 7590.178
340 8 0.357 2.008 0.847 7590.473
340 9 0.266 2.088 0.890 7590.742
340 10 0.452 2.071 0.866 7590.955
340 11 0.457 2.105 0.870 7591.185
340 12 0.447 1.874 0.868 7591.404
340 13 0.740 2.170 0.758 7591.643
340 14 0.536 2.376 0.822 7591.940
340 15 1.151 2.135 0.691 7592.156
340 16 0.423 1.847 0.845 7592.415
340 17 0.338 2.081 0.883 7592.652
340 18 0.780 2.154 0.705 7592.901
340 19 0.421 2.146 0.863 7593.161
340 20 0.359 1.928 0.889 7593.416
340 21 0.258 1.984 0.917 7593.640
340 22 0.548 1.849 0.858 7593.872
340 23 0.198 1.788 0.940 7594.079
340 24 0.518 2.193 0.832 7594.292
340 25 0.275 1.746 0.924 7594.502
340 26 0.611 1.928 0.804 7594.693
340 27 0.541 2.122 0.804 7594.928
340 28 0.624 2.015 0.826 7595.147
340 29 0.598 2.108 0.784 7595.403
340 30 0.377 1.800 0.877 7595.608
340 31 0.552 1.950 0.807 7595.831
340 32 0.387 1.981 0.876 7596.042
340 33 0.826 2.020 0.773 7596.241
340 34 0.300 2.051 0.910 7596.446
340 35 0.334 2.087 0.868 7596.638
340 36 0.750 2.138 0.793 7596.838
340 37 0.519 1.925 0.876 7597.022
340 38 0.565 2.296 0.734 7597.214
340 39 0.429 2.012 0.860 7597.412
340 40 0.274 1.815 0.910 7597.615
340 41 0.506 1.987 0.846 7597.793
340 42 0.474 1.935 0.843 7598.019
340 43 0.558 2.014 0.853 7598.223
340 44 0.652 2.008 0.780 7598.423
340 45 0.304 1.951 0.896 7598.618
340 46 0.660 1.950 0.825 7598.813
340 47 0.772 2.265 0.675 7599.012
340 48 0.369 1.899 0.868 7599.209
340 49 0.459 2.075 0.853 7599.406
341 0 0.269 1.951 0.924 7611.584
341 1 0.313 2.074 0.893 7611.786
341 2 0.491 1.817 0.816 7612.299
341 3 0.534 2.048 0.821 7612.521
341 4 0.780 1.847 0.775 7612.756
341 5 0.655 1.997 0.800 7613.042
341 6 0.513 2.014 0.839 7613.271
341 7 0.346 1.776 0.882 7613.489
341 8 0.648 1.993 0.807 7613.704
341 9 0.616 2.201 0.775 7613.914
341 10 0.584 2.300 0.804 7614.127
341 11 0.738 1.762 0.816 7614.347
341 12 0.508 2.271 0.796 7614.562
341 13 0.537 1.907 0.792 7614.822
341 14 0.614 2.168 0.803 7615.038
341 15 0.363 2.084 0.892 7615.234
341 16 0.783 2.032 0.770 7615.451
341 17 0.801 2.004 0.772 7615.672
341 18 0.774 1.874 0.743 7615.875
341 19 0.533 1.798 0.799 7616.082
341 20 0.318 1.864 0.905 7616.287
341 21 0.508 2.065 0.843 7616.508
341 22 0.447 1.866 0.819 7616.726
341 23 0.423 1.952 0.870 7616.942
341 24 0.363 2.121 0.907 7617.159
341 25 0.494 1.755 0.815 7617.395
341 26 0.345 1.917 0.846 7617.604
341 27 0.526 2.119 0.835 7617.793
341 28 0.556 2.045 0.820 7618.024
341 29 0.264 2.028 0.906 7618.275
341 30 0.510 1.954 0.850 7618.530
341 31 0.462 2.437 0.802 7618.730
341 32 0.450 1.964 0.873 7618.939
341 33 0.579 1.880 0.803 7619.138
341 34 0.426 1.754 0.836 7619.322
341 35 0.494 2.029 0.847 7619.502
341 36 0.527 2.045 0.827 7619.694
341 37 0.338 2.121 0.891 7619.873
341 38 0.556 2.147 0.783 7620.069
341 39 0.717 2.124 0.724 7620.250
341 40 0.334 1.900 0.872 7620.446
341 41 0.507 2.083 0.818 7620.652
341 42 0.507 2.236 0.777 7620.851
341 43 0.345 1.881 0.859 7621.030
341 44 0.593 2.110 0.832 7621.223
341 45 0.590 2.286 0.820 7621.411
341 46 0.519 2.123 0.819 7621.618
341 47 0.396 2.050 0.873 7621.817
341 48 0.340 1.798 0.885 7621.998
341 49 0.375 2.216 0.858 7622.195
342 0 0.360 1.812 0.873 7635.201
342 1 0.558 1.810 0.841 7635.459
342 2 0.317 1.881 0.905 7635.698
342 3 0.397 2.029 0.889 7635.928
342 4 0.531 1.988 0.810 7636.148
342 5 0.417 2.110 0.823 7636.356
342 6 0.651 2.231 0.745 7636.602
342 7 0.204 1.885 0.932 7636.799
342 8 0.446 2.073 0.829 7637.009
342 9 0.480 2.270 0.861 7637.206
342 10 0.866 2.022 0.727 7637.413
342 11 0.411 1.993 0.883 7637.651
342 12 0.313 2.074 0.886 7637.866
342 13 0.614 1.979 0.824 7638.126
342 14 0.726 2.077 0.826 7638.323
342 15 0.371 2.033 0.854 7638.520
342 16 0.332 2.021 0.877 7638.745
342 17 0.356 1.852 0.899 7638.964
342 18 0.693 2.174 0.764 7639.190
342 19 0.594 1.827 0.834 7639.382
342 20 0.568 1.941 0.788 7639.604
342 21 0.407 1.926 0.896 7639.798
342 22 0.590 2.038 0.840 7640.021
342 23 0.475 2.101 0.830 7640.228
342 24 0.401 2.180 0.853 7640.444
342 25 0.472 1.912 0.843 7640.693
342 26 0.434 2.006 0.869 7640.896
342 27 0.617 2.179 0.770 7641.103
342 28 0.682 1.743 0.797 7641.314
342 29 0.582 1.964 0.812 7641.521
342 30 0.538 1.889 0.825 7641.719
342 31 0.348 2.013 0.899 7641.941
342 32 0.424 1.871 0.851 7642.137
342 33 0.614 2.019 0.770 7642.337
342 34 0.396 1.754 0.881 7642.543
342 35 0.628 2.024 0.811 7642.740
342 36 0.583 2.005 0.838 7642.930
342 37 0.674 1.774 0.785 7643.138
342 38 0.609 2.125 0.797 7643.330
342 39 0.690 1.927 0.750 7643.516
342 40 0.247 1.685 0.921 7643.712
342 41 0.677 1.986 0.814 7643.908
342 42 0.448 2.104 0.843 7644.103
342 43 0.493 2.019 0.822 7644.290
342 44 0.411 2.006 0.852 7644.489
342 45 0.433 2.121 0.839 7644.672
342 46 0.257 1.901 0.918 7644.859
342 47 0.337 2.097 0.890 7645.049
342 48 0.325 1.936 0.880 7645.244
342 49 0.536 2.187 0.823 7645.433
343 0 0.535 2.191 0.795 7658.052
343 1 0.482 1.849 0.865 7658.268
343 2 0.533 1.871 0.844 7658.492
343 3 0.332 2.016 0.889 7658.739
343 4 0.549 2.206 0.835 7658.953
343 5 0.443 2.236 0.850 7659.157
343 6 0.399 2.123 0.882 7659.379
343 7 0.563 2.051 0.818 7659.670
343 8 0.551 2.104 0.844 7659.862
343 9 0.637 2.015 0.820 7660.109
343 10 0.489 1.799 0.814 7660.349
343 11 0.334 2.027 0.890 7660.668
343 12 0.570 2.091 0.824 7660.892
343 13 0.288 1.942 0.910 7661.110
343 14 0.312 2.069 0.903 7661.301
343 15 0.314 1.811 0.905 7661.514
343 16 0.324 1.895 0.900 7661.741
343 17 0.456 2.155 0.817 7661.995
343 18 0.325 1.940 0.880 7662.238
343 19 0.575 1.897 0.813 7662.473
343 20 0.514 1.973 0.873 7662.695
343 21 0.509 2.080 0.819 7662.901
343 22 0.556 2.264 0.831 7663.166
343 23 0.665 1.912 0.827 7663.374
343 24 0.569 2.116 0.804 7663.604
343 25 0.575 2.046 0.833 7663.813
343 26 0.619 1.901 0.811 7664.017
343 27 0.420 1.925 0.860 7664.226
343 28 0.578 2.123 0.847 7664.434
343 29 0.514 1.910 0.828 7664.649
343 30 0.226 1.867 0.897 7664.860
343 31 0.469 1.887 0.846 7665.065
343 32 0.784 1.989 0.715 7665.282
343 33 0.937 1.937 0.748 7665.490
343 34 0.428 1.965 0.881 7665.671
343 35 0.275 1.837 0.893 7665.871
343 36 0.348 2.028 0.869 7666.073
343 37 0.348 1.850 0.897 7666.255
343 38 0.577 1.891 0.805 7666.457
343 39 0.556 1.875 0.806 7666.662
343 40 0.304 2.061 0.887 7666.865
343 41 0.535 2.067 0.799 7667.048
343 42 0.478 1.916 0.832 7667.233
343 43 0.645 2.432 0.754 7667.421
343 44 0.587 1.996 0.838 7667.606
343 45 0.329 1.757 0.931 7667.789
343 46 0.689 1.997 0.774 7668.023
343 47 0.386 1.755 0.878 7668.224
343 48 0.489 2.030 0.835 7668.405
343 49 0.449 2.169 0.826 7668.596
344 0 0.446 1.905 0.847 7681.388
344 1 0.406 1.810 0.873 7681.581
344 2 0.414 2.185 0.854 7681.856
344 3 0.396 2.067 0.889 7682.076
344 4 0.556 2.005 0.781 7682.323
344 5 0.548 1.963 0.802 7682.593
344 6 0.292 1.995 0.911 7682.816
344 7 0.672 1.952 0.782 7683.057
344 8 0.396 2.189 0.847 7683.281
344 9 0.671 2.055 0.782 7683.510
344 10 0.307 2.085 0.904 7683.812
344 11 0.339 2.032 0.857 7684.034
344 12 0.888 2.451 0.770 7684.245
344 13 0.575 2.099 0.790 7684.459
344 14 0.576 2.046 0.842 7684.655
344 15 0.508 1.923 0.789 7684.849
344 16 0.485 1.751 0.848 7685.048
344 17 0.834 2.090 0.797 7685.297
344 18 0.655 2.049 0.797 7685.485
344 19 0.473 1.815 0.847 7685.681
344 20 0.435 2.022 0.883 7685.901
344 21 0.546 2.071 0.801 7686.128
344 22 0.497 2.013 0.827 7686.337
344 23 0.577 1.951 0.828 7686.565
344 24 0.323 1.781 0.877 7686.762
344 25 0.485 2.039 0.808 7686.964
344 26 0.586 2.485 0.790 7687.163
344 27 0.370 2.034 0.856 7687.370
344 28 0.265 1.928 0.928 7687.572
344 29 0.532 2.350 0.793 7687.766
344 30 0.622 2.224 0.796 7688.004
344 31 0.412 1.899 0.855 7688.212
344 32 0.536 2.279 0.814 7688.406
344 33 0.799 2.227 0.784 7688.600
344 34 0.390 2.062 0.854 7688.792
344 35 0.571 1.937 0.852 7688.982
344 36 0.432 2.154 0.841 7689.192
344 37 0.825 2.218 0.769 7689.393
344 38 0.416 2.108 0.835 7689.581
344 39 0.521 1.885 0.779 7689.777
344 40 0.564 2.073 0.874 7689.970
344 41 0.410 2.231 0.843 7690.175
344 42 0.484 2.098 0.844 7690.355
344 43 0.444 1.775 0.865 7690.570
344 44 0.329 1.984 0.850 7690.769
344 45 0.470 1.996 0.836 7690.974
344 46 0.786 2.116 0.751 7691.164
344 47 0.457 2.178 0.894 7691.351
344 48 0.263 1.825 0.925 7691.541
344 49 0.466 1.791 0.881 7691.738
345 0 0.583 1.752 0.822 7704.207
345 1 0.534 1.734 0.849 7704.416
345 2 0.334 2.070 0.878 7704.621
345 3 0.824 2.190 0.724 7704.965
345 4 0.561 1.986 0.818 7705.191
345 5 0.338 2.063 0.899 7705.389
345 6 0.452 2.120 0.827 7705.652
345 7 0.549 2.216 0.811 7705.849
345 8 0.868 2.200 0.716 7706.099
345 9 0.351 2.085 0.860 7706.380
345 10 0.342 1.851 0.899 7706.603
345 11 0.870 1.915 0.872 7706.792
345 12 0.274 1.960 0.903 7706.992
345 13 0.285 1.909 0.922 7707.186
345 14 0.417 2.069 0.839 7707.399
345 15 0.338 1.812 0.894 7707.611
345 16 0.524 2.074 0.814 7707.809
345 17 0.859 2.162 0.745 7708.049
345 18 0.854 2.405 0.740 7708.258
345 19 0.398 2.027 0.841 7708.460
345 20 0.725 2.218 0.796 7708.674
345 21 0.426 2.071 0.854 7708.896
345 22 0.464 1.982 0.884 7709.117
345 23 0.494 2.035 0.843 7709.318
345 24 0.380 2.264 0.835 7709.531
345 25 0.896 1.999 0.746 7709.734
345 26 0.346 2.155 0.903 7709.939
345 27 0.314 2.142 0.904 7710.147
345 28 0.554 2.370 0.779 7710.358
345 29 0.920 2.059 0.695 7710.554
345 30 0.402 1.878 0.872 7710.771
345 31 0.509 2.092 0.827 7710.973
345 32 0.422 1.900 0.859 7711.170
345 33 0.524 2.100 0.815 7711.379
345 34 0.315 2.238 0.854 7711.566
345 35 0.316 1.965 0.893 7711.749
345 36 0.355 1.840 0.884 7711.937
345 37 0.461 1.804 0.863 7712.132
345 38 0.642 1.831 0.780 7712.330
345 39 0.500 2.079 0.871 7712.534
345 40 0.459 2.125 0.849 7712.715
345 41 0.418 1.881 0.851 7712.904
345 42 0.400 2.020 0.883 7713.119
345 43 0.168 2.045 0.947 7713.305
345 44 0.576 2.034 0.809 7713.511
345 45 0.489 1.963 0.882 7713.713
345 46 0.600 2.114 0.804 7713.901
345 47 0.345 1.906 0.881 7714.097
345 48 0.414 2.136 0.847 7714.291
345 49 0.743 2.005 0.769 7714.479
346 0 0.260 1.881 0.931 7726.807
346 1 0.487 2.005 0.870 7727.009
346 2 0.346 2.004 0.887 7727.190
346 3 0.510 2.039 0.819 7727.454
346 4 0.561 1.894 0.814 7727.663
346 5 0.266 1.782 0.909 7727.876
346 6 0.429 2.056 0.826 7728.101
346 7 0.546 2.195 0.824 7728.302
346 8 0.425 1.831 0.856 7728.516
346 9 0.375 2.106 0.874 7728.783
346 10 0.474 2.074 0.821 7729.034
346 11 0.456 2.091 0.823 7729.236
346 12 0.517 2.311 0.804 7729.432
346 13 0.408 1.994 0.844 7729.638
346 14 0.380 1.831 0.876 7729.859
346 15 0.372 1.871 0.892 7730.066
346 16 0.326 2.092 0.918 7730.287
346 17 0.420 1.998 0.859 7730.498
346 18 0.546 1.879 0.821 7730.706
346 19 0.613 1.903 0.851 7730.918
346 20 0.684 2.047 0.794 7731.139
346 21 0.294 2.033 0.917 7731.347
346 22 0.245 2.105 0.914 7731.560
346 23 0.313 2.074 0.917 7731.797
346 24 0.408 2.111 0.858 7732.012
346 25 0.398 1.941 0.869 7732.230
346 26 0.344 2.140 0.902 7732.430
346 27 0.417 1.790 0.858 7732.631
346 28 0.662 2.331 0.738 7732.823
346 29 0.233 1.893 0.916 7733.062
346 30 0.393 1.971 0.848 7733.245
346 31 0.493 1.831 0.833 7733.440
346 32 0.711 2.235 0.789 7733.635
346 33 0.479 2.073 0.845 7733.823
346 34 0.674 2.207 0.767 7734.009
346 35 0.262 2.002 0.938 7734.195
346 36 0.480 2.121 0.844 7734.384
346 37 0.513 2.095 0.817 7734.576
346 38 0.517 1.911 0.857 7734.774
346 39 0.414 2.051 0.856 7734.959
346 40 0.465 2.122 0.820 7735.163
346 41 0.350 1.745 0.865 7735.369
346 42 0.319 1.952 0.896 7735.566
346 43 0.460 2.215 0.828 7735.760
346 44 0.438 2.043 0.850 7735.957
346 45 0.299 2.105 0.867 7736.164
346 46 0.510 2.057 0.819 7736.358
346 47 0.492 1.886 0.849 7736.553
346 48 0.646 2.066 0.813 7736.731
346 49 0.674 1.939 0.756 7736.925
347 0 0.531 2.084 0.822 7749.529
347 1 0.539 2.189 0.803 7749.755
347 2 0.581 1.944 0.790 7749.972
347 3 0.625 2.094 0.751 7750.351
347 4 0.643 1.930 0.784 7750.559
347 5 0.467 2.121 0.878 7750.779
347 6 0.463 1.995 0.868 7750.981
347 7 0.941 1.899 0.701 7751.195
347 8 0.508 1.805 0.827 7751.414
347 9 0.670 2.157 0.747 7751.606
347 10 0.588 2.068 0.715 7751.861
347 11 0.508 2.194 0.790 7752.051
347 12 0.611 2.188 0.826 7752.277
347 13 0.866 2.141 0.764 7752.497
347 14 0.365 1.881 0.892 7752.736
347 15 0.633 2.113 0.806 7752.922
347 16 0.299 2.013 0.892 7753.152
347 17 0.327 2.204 0.892 7753.375
347 18 0.648 1.911 0.804 7753.610
347 19 0.505 2.068 0.835 7753.850
347 20 0.699 2.033 0.720 7754.062
347 21 0.470 2.189 0.812 7754.277
347 22 0.498 1.904 0.837 7754.484
347 23 0.569 1.883 0.739 7754.695
347 24 0.332 1.943 0.872 7754.899
347 25 0.380 1.830 0.854 7755.105
347 26 0.621 2.034 0.752 7755.325
347 27 0.632 2.098 0.797 7755.539
347 28 0.782 1.916 0.784 7755.742
347 29 0.527 2.162 0.808 7755.966
347 30 0.454 2.017 0.820 7756.190
347 31 0.654 2.320 0.758 7756.449
347 32 0.325 1.970 0.891 7756.724
347 33 0.231 2.032 0.916 7756.989
347 34 0.579 2.088 0.839 7757.190
347 35 0.598 1.837 0.797 7757.397
347 36 0.493 1.929 0.872 7757.579
347 37 0.562 1.879 0.836 7757.783
347 38 0.489 1.999 0.831 7757.998
347 39 0.627 2.521 0.809 7758.175
347 40 0.493 2.198 0.823 7758.372
347 41 0.467 2.240 0.792 7758.587
347 42 0.537 2.074 0.846 7758.772
347 43 0.546 2.209 0.845 7758.963
347 44 0.380 2.000 0.845 7759.152
347 45 0.508 2.041 0.819 7759.362
347 46 0.288 1.988 0.914 7759.545
347 47 0.725 1.766 0.811 7759.745
347 48 0.412 1.958 0.828 7759.929
347 49 0.331 2.094 0.873 7760.116
348 0 0.469 1.989 0.848 7772.821
348 1 1.011 1.985 0.656 7773.050
348 2 0.495 2.041 0.806 7773.315
348 3 0.317 2.036 0.885 7773.534
348 4 0.429 1.956 0.845 7773.735
348 5 0.434 2.042 0.846 7774.001
348 6 0.537 2.107 0.785 7774.240
348 7 0.420 2.022 0.879 7774.467
348 8 0.588 2.055 0.768 7774.665
348 9 0.545 2.029 0.814 7774.875
348 10 0.521 2.039 0.831 7775.076
348 11 0.522 2.261 0.785 7775.277
348 12 0.493 2.018 0.828 7775.466
348 13 0.351 1.858 0.816 7775.672
348 14 0.351 1.956 0.882 7775.867
348 15 0.609 2.227 0.775 7776.075
348 16 0.379 1.799 0.865 7776.304
348 17 0.667 2.137 0.783 7776.506
348 18 0.362 1.883 0.875 7776.716
348 19 0.447 1.993 0.862 7776.928
348 20 0.341 2.188 0.869 7777.141
348 21 0.333 1.943 0.897 7777.355
348 22 0.468 2.059 0.836 7777.538
348 23 0.532 2.118 0.812 7777.738
348 24 0.494 2.139 0.837 7777.960
348 25 0.532 2.098 0.797 7778.186
348 26 0.521 2.179 0.839 7778.399
348 27 0.370 1.983 0.888 7778.646
348 28 0.747 2.173 0.777 7778.852
348 29 0.387 1.926 0.859 7779.083
348 30 0.369 1.955 0.868 7779.278
348 31 0.670 1.982 0.826 7779.488
348 32 0.564 2.167 0.794 7779.700
348 33 0.527 2.062 0.784 7779.883
348 34 0.737 1.962 0.751 7780.092
348 35 0.475 1.907 0.884 7780.302
348 36 0.342 1.864 0.891 7780.498
348 37 0.495 2.310 0.794 7780.687
348 38 0.361 1.860 0.888 7780.889
348 39 0.564 2.162 0.861 7781.088
348 40 0.662 2.137 0.809 7781.290
348 41 0.469 2.344 0.811 7781.476
348 42 0.638 1.994 0.755 7781.664
348 43 0.492 1.979 0.851 7781.857
348 44 0.885 2.003 0.700 7782.043
348 45 0.545 2.016 0.895 7782.222
348 46 0.584 2.306 0.804 7782.418
348 47 0.883 2.070 0.779 7782.611
348 48 0.632 1.959 0.788 7782.803
348 49 0.415 2.243 0.857 7783.016
349 0 0.498 2.229 0.852 7796.025
349 1 0.533 1.914 0.829 7796.287
349 2 0.564 2.213 0.789 7796.520
349 3 0.429 2.038 0.879 7796.731
349 4 0.592 2.035 0.796 7796.923
349 5 0.615 2.437 0.820 7797.133
349 6 0.546 1.905 0.844 7797.392
349 7 0.739 2.202 0.729 7797.613
349 8 0.517 1.841 0.840 7797.826
349 9 0.364 2.205 0.853 7798.098
349 10 0.491 2.123 0.813 7798.318
349 11 0.493 1.888 0.850 7798.527
349 12 0.537 2.110 0.788 7798.735
349 13 0.425 2.249 0.875 7798.938
349 14 0.332 2.060 0.897 7799.148
349 15 0.400 2.017 0.852 7799.368
349 16 0.300 1.942 0.888 7799.580
349 17 0.476 2.025 0.852 7799.802
349 18 0.276 2.072 0.920 7799.998
349 19 0.389 2.054 0.869 7800.208
349 20 0.419 2.028 0.872 7800.415
349 21 0.490 2.047 0.852 7800.620
349 22 0.284 1.908 0.914 7800.818
349 23 0.340 2.131 0.896 7801.038
349 24 0.734 2.028 0.824 7801.268
349 25 0.507 2.094 0.858 7801.472
349 26 0.880 2.002 0.792 7801.688
349 27 0.427 2.316 0.858 7801.897
349 28 0.408 2.113 0.879 7802.143
349 29 0.526 1.991 0.839 7802.372
349 30 0.330 2.073 0.840 7802.583
349 31 0.629 1.950 0.786 7802.809
349 32 0.433 1.727 0.863 7803.036
349 33 0.385 1.827 0.875 7803.238
349 34 0.408 2.038 0.832 7803.445
349 35 0.387 1.814 0.878 7803.650
349 36 0.693 1.951 0.781 7803.841
349 37 0.408 1.944 0.888 7804.036
349 38 0.536 1.965 0.800 7804.231
349 39 0.768 1.848 0.779 7804.432
349 40 0.416 2.245 0.831 7804.632
349 41 0.298 2.050 0.895 7804.826
349 42 0.532 1.993 0.893 7805.020
349 43 0.567 1.860 0.857 7805.201
349 44 0.391 1.874 0.878 7805.386
349 45 0.487 1.971 0.795 7805.590
349 46 0.518 2.219 0.821 7805.792
349 47 0.512 2.231 0.831 7805.975
349 48 0.305 1.991 0.868 7806.174
349 49 0.460 2.114 0.842 7806.374
350 0 0.473 1.986 0.816 7825.069
350 1 0.368 2.185 0.868 7825.291
350 2 0.464 2.078 0.879 7825.832
350 3 0.519 1.818 0.810 7826.031
350 4 0.349 1.897 0.898 7826.207
350 5 0.324 1.877 0.889 7826.432
350 6 0.343 2.016 0.894 7826.667
350 7 0.552 1.924 0.850 7826.885
350 8 0.443 1.905 0.873 7827.114
350 9 0.631 1.830 0.760 7827.392
350 10 0.529 2.041 0.809 7827.656
350 11 0.490 2.022 0.850 7827.895
350 12 0.452 1.888 0.825 7828.218
350 13 0.353 1.897 0.879 7828.455
350 14 0.422 1.972 0.915 7828.632
350 15 0.307 1.974 0.903 7828.855
350 16 0.368 1.820 0.857 7829.113
350 17 0.648 1.880 0.769 7829.345
350 18 0.613 2.234 0.784 7829.529
350 19 0.311 1.783 0.932 7829.744
350 20 0.534 1.929 0.815 7829.954
350 21 0.561 2.184 0.816 7830.166
350 22 0.363 2.223 0.860 7830.408
350 23 0.438 1.955 0.867 7830.689
350 24 0.380 2.130 0.859 7830.945
350 25 0.803 2.198 0.747 7831.183
350 26 0.474 2.185 0.836 7831.390
350 27 0.379 1.947 0.885 7831.599
350 28 0.704 2.065 0.814 7831.825
350 29 0.356 2.063 0.874 7832.034
350 30 0.523 2.016 0.785 7832.242
350 31 0.413 1.803 0.839 7832.460
350 32 0.596 1.968 0.868 7832.686
350 33 0.601 1.999 0.802 7832.892
350 34 0.402 2.043 0.847 7833.126
350 35 0.363 2.063 0.883 7833.316
350 36 0.346 2.118 0.873 7833.522
350 37 0.374 1.852 0.891 7833.704
350 38 0.262 1.875 0.911 7833.905
350 39 0.412 1.900 0.895 7834.089
350 40 0.639 2.131 0.789 7834.293
350 41 0.363 2.001 0.881 7834.488
350 42 0.389 1.851 0.864 7834.687
350 43 0.445 1.976 0.864 7834.872
350 44 0.467 2.063 0.823 7835.064
350 45 0.404 2.113 0.865 7835.265
350 46 0.548 1.936 0.854 7835.462
350 47 0.473 1.996 0.825 7835.654
350 48 0.325 2.107 0.877 7835.832
350 49 0.653 1.829 0.785 7836.016
351 0 0.708 1.864 0.809 7850.386
351 1 0.859 1.873 0.811 7850.624
351 2 0.432 2.162 0.855 7850.830
351 3 0.480 2.055 0.837 7851.040
351 4 0.656 1.897 0.820 7851.247
351 5 0.722 2.055 0.776 7851.517
351 6 0.314 2.139 0.869 7851.725
351 7 0.377 1.982 0.906 7851.952
351 8 0.359 2.212 0.892 7852.144
