epochs steps out_loss offset_loss train_accuracy time
352 39 0.331 1.895 0.874 8490.918
352 40 0.833 1.898 0.781 8491.121
352 41 0.490 1.862 0.849 8491.347
352 42 0.283 2.014 0.921 8491.560
352 43 0.616 2.095 0.782 8491.766
352 44 0.625 1.883 0.770 8491.963
352 45 0.362 2.188 0.866 8492.178
352 46 0.466 1.803 0.847 8492.385
352 47 0.447 2.044 0.859 8492.599
352 48 0.452 1.997 0.837 8492.808
352 49 0.366 2.082 0.906 8493.017
353 0 0.217 1.851 0.930 8508.075
353 1 0.617 1.767 0.802 8508.306
353 2 0.618 2.105 0.816 8508.824
353 3 0.470 2.074 0.843 8509.040
353 4 0.319 1.976 0.881 8509.252
353 5 0.255 2.045 0.912 8509.580
353 6 0.683 1.921 0.782 8509.826
353 7 0.435 2.016 0.874 8510.118
353 8 0.613 1.942 0.784 8510.390
353 9 0.864 1.935 0.746 8510.652
353 10 0.482 1.955 0.859 8510.861
353 11 0.547 1.970 0.843 8511.086
353 12 0.486 2.305 0.839 8511.499
353 13 0.482 2.122 0.798 8511.811
353 14 0.758 1.794 0.798 8512.097
353 15 0.376 1.954 0.895 8512.378
353 16 0.314 2.172 0.910 8512.686
353 17 0.370 1.935 0.874 8512.972
353 18 0.442 2.029 0.851 8513.281
353 19 0.692 2.071 0.773 8513.580
353 20 0.669 2.053 0.763 8513.968
353 21 0.296 2.008 0.916 8514.279
353 22 0.530 2.072 0.826 8514.569
353 23 0.501 2.085 0.808 8514.876
353 24 0.295 1.996 0.926 8515.172
353 25 0.527 2.198 0.795 8515.455
353 26 0.435 1.739 0.876 8515.791
353 27 0.619 2.133 0.773 8516.197
353 28 0.424 1.898 0.848 8516.473
353 29 0.243 2.080 0.922 8516.762
353 30 0.433 1.926 0.861 8517.068
353 31 0.407 2.015 0.841 8517.347
353 32 0.288 1.764 0.919 8517.631
353 33 0.369 1.932 0.872 8517.887
353 34 0.336 1.897 0.915 8518.153
353 35 0.322 1.939 0.885 8518.428
353 36 0.738 2.034 0.734 8518.705
353 37 0.267 2.145 0.915 8518.951
353 38 0.716 2.233 0.793 8519.226
353 39 0.342 2.068 0.901 8519.493
353 40 0.690 2.047 0.769 8519.818
353 41 0.361 1.787 0.882 8520.092
353 42 0.468 1.731 0.881 8520.353
353 43 0.405 1.910 0.902 8520.638
353 44 0.647 1.969 0.803 8520.888
353 45 0.563 1.976 0.836 8521.162
353 46 0.539 1.929 0.846 8521.423
353 47 0.300 1.886 0.913 8521.669
353 48 0.363 2.032 0.883 8521.909
353 49 0.635 1.886 0.803 8522.154
354 0 0.478 1.998 0.841 8533.742
354 1 0.412 1.963 0.860 8533.944
354 2 0.275 2.083 0.909 8534.147
354 3 0.579 2.009 0.830 8534.501
354 4 0.272 2.006 0.920 8534.764
354 5 0.319 1.975 0.893 8534.970
354 6 0.444 1.906 0.841 8535.189
354 7 0.383 1.870 0.903 8535.391
354 8 0.292 2.040 0.865 8535.612
354 9 0.412 1.876 0.902 8535.837
354 10 0.619 1.989 0.807 8536.401
354 11 0.476 2.028 0.861 8536.618
354 12 0.528 2.241 0.799 8536.820
354 13 0.597 2.247 0.756 8537.048
354 14 0.235 1.975 0.907 8537.356
354 15 0.690 1.979 0.745 8537.627
354 16 0.335 2.014 0.892 8537.857
354 17 0.334 2.017 0.887 8538.099
354 18 0.768 1.836 0.863 8538.304
354 19 0.717 2.011 0.762 8538.522
354 20 0.759 2.012 0.794 8538.739
354 21 0.393 1.937 0.880 8538.985
354 22 0.597 2.126 0.804 8539.229
354 23 0.416 1.948 0.865 8539.443
354 24 0.361 1.902 0.889 8539.679
354 25 0.802 2.099 0.740 8539.934
354 26 0.435 1.904 0.858 8540.142
354 27 0.668 2.070 0.808 8540.356
354 28 0.960 1.970 0.728 8540.567
354 29 0.485 2.114 0.825 8540.789
354 30 0.332 2.046 0.891 8540.996
354 31 0.440 2.159 0.893 8541.210
354 32 0.644 2.068 0.766 8541.409
354 33 0.416 2.163 0.855 8541.603
354 34 0.560 2.000 0.877 8541.810
354 35 0.386 1.896 0.921 8542.001
354 36 0.378 2.065 0.878 8542.203
354 37 0.573 2.055 0.786 8542.410
354 38 0.609 2.253 0.746 8542.620
354 39 0.366 1.862 0.872 8542.833
354 40 0.458 1.960 0.879 8543.043
354 41 0.670 2.294 0.748 8543.247
354 42 0.501 2.194 0.806 8543.449
354 43 0.603 2.078 0.789 8543.652
354 44 0.519 2.067 0.835 8543.855
354 45 0.445 1.879 0.868 8544.068
354 46 0.315 2.011 0.896 8544.279
354 47 0.536 1.856 0.816 8544.475
354 48 0.382 1.988 0.843 8544.699
354 49 0.427 2.277 0.864 8544.897
355 0 0.363 2.006 0.887 8556.672
355 1 0.537 2.071 0.759 8557.058
355 2 0.365 1.974 0.864 8557.436
355 3 0.259 1.909 0.916 8557.798
355 4 0.329 2.115 0.892 8558.236
355 5 0.680 2.130 0.772 8558.591
355 6 0.446 1.941 0.891 8558.873
355 7 0.639 2.159 0.787 8559.176
355 8 0.472 1.963 0.842 8559.458
355 9 0.580 2.000 0.792 8559.794
355 10 0.448 2.123 0.830 8560.090
355 11 0.514 1.901 0.817 8560.389
355 12 0.392 2.056 0.875 8560.687
355 13 0.344 2.133 0.884 8560.982
355 14 0.518 2.189 0.806 8561.263
355 15 0.398 2.134 0.856 8561.600
355 16 0.347 2.178 0.870 8561.875
355 17 0.664 2.103 0.771 8562.128
355 18 0.520 1.878 0.852 8562.451
355 19 0.335 2.049 0.875 8562.757
355 20 0.496 2.030 0.827 8563.057
355 21 0.751 2.121 0.783 8563.446
355 22 0.439 1.787 0.865 8563.717
355 23 0.240 1.882 0.922 8564.039
355 24 0.297 1.974 0.892 8564.347
355 25 0.347 1.814 0.882 8564.686
355 26 0.453 1.904 0.811 8564.959
355 27 0.507 1.840 0.830 8565.256
355 28 0.315 1.846 0.886 8565.543
355 29 0.638 2.240 0.761 8565.774
355 30 0.656 2.045 0.832 8566.006
355 31 0.389 2.013 0.866 8566.202
355 32 0.412 1.987 0.815 8566.429
355 33 0.582 2.034 0.784 8566.636
355 34 0.317 1.928 0.877 8566.842
355 35 0.358 2.033 0.891 8567.048
355 36 0.708 1.931 0.775 8567.247
355 37 0.489 2.163 0.849 8567.456
355 38 0.458 2.031 0.837 8567.651
355 39 0.503 2.217 0.818 8567.859
355 40 0.352 2.036 0.895 8568.062
355 41 0.418 1.988 0.860 8568.271
355 42 0.344 2.085 0.902 8568.488
355 43 0.713 1.965 0.768 8568.699
355 44 0.284 1.862 0.877 8568.897
355 45 0.542 2.127 0.801 8569.102
355 46 0.303 1.905 0.891 8569.311
355 47 0.466 2.165 0.799 8569.508
355 48 0.426 1.778 0.847 8569.709
355 49 0.337 2.001 0.888 8569.923
356 0 0.461 1.962 0.837 8582.201
356 1 0.358 1.975 0.876 8582.432
356 2 0.460 2.158 0.859 8582.699
356 3 0.490 2.032 0.842 8582.911
356 4 0.855 1.994 0.754 8583.148
356 5 0.854 1.981 0.798 8583.358
356 6 0.311 1.808 0.895 8583.606
356 7 0.535 2.089 0.778 8583.907
356 8 0.303 2.029 0.914 8584.130
356 9 0.407 1.905 0.840 8584.366
356 10 0.482 1.874 0.860 8584.577
356 11 0.459 1.935 0.887 8584.797
356 12 0.384 2.274 0.868 8585.012
356 13 0.685 2.275 0.825 8585.242
356 14 0.319 1.979 0.901 8585.513
356 15 0.498 1.877 0.814 8585.743
356 16 0.454 2.054 0.853 8585.977
356 17 0.200 1.874 0.926 8586.175
356 18 0.727 2.035 0.781 8586.399
356 19 0.761 1.906 0.851 8586.601
356 20 0.419 2.042 0.872 8586.842
356 21 0.390 1.859 0.879 8587.059
356 22 0.253 1.924 0.943 8587.269
356 23 0.481 1.901 0.860 8587.488
356 24 0.742 2.427 0.763 8587.729
356 25 0.299 1.932 0.918 8587.963
356 26 0.251 1.941 0.913 8588.230
356 27 0.474 2.059 0.870 8588.441
356 28 0.585 2.078 0.776 8588.688
356 29 0.281 2.061 0.897 8588.895
356 30 0.532 2.134 0.847 8589.118
356 31 0.382 1.981 0.845 8589.344
356 32 0.322 1.847 0.878 8589.567
356 33 0.500 1.734 0.853 8589.779
356 34 0.452 1.776 0.872 8589.974
356 35 0.407 2.108 0.861 8590.174
356 36 0.241 1.912 0.931 8590.384
356 37 0.322 1.970 0.900 8590.590
356 38 0.726 2.185 0.775 8590.794
356 39 0.375 2.279 0.868 8591.002
356 40 0.434 2.095 0.863 8591.228
356 41 0.701 2.158 0.695 8591.439
356 42 0.422 2.054 0.833 8591.655
356 43 0.454 1.910 0.833 8591.877
356 44 0.430 2.036 0.899 8592.084
356 45 0.829 1.961 0.722 8592.302
356 46 0.552 2.123 0.782 8592.496
356 47 0.322 2.013 0.908 8592.701
356 48 0.672 2.066 0.760 8592.916
356 49 0.442 2.105 0.819 8593.133
357 0 0.449 2.347 0.841 8609.411
357 1 0.415 2.071 0.859 8609.650
357 2 0.270 2.006 0.913 8609.894
357 3 0.540 2.028 0.817 8610.103
357 4 0.645 2.214 0.842 8610.312
357 5 0.441 2.166 0.853 8610.562
357 6 0.280 1.973 0.885 8610.795
357 7 0.238 1.778 0.906 8611.007
357 8 0.444 2.068 0.885 8611.237
357 9 0.567 2.125 0.816 8611.449
357 10 0.638 2.050 0.790 8611.673
357 11 0.725 2.052 0.754 8611.889
357 12 0.622 2.022 0.803 8612.093
357 13 0.676 2.006 0.769 8612.315
357 14 0.511 2.188 0.840 8612.521
357 15 0.441 1.939 0.861 8612.744
357 16 0.275 1.940 0.894 8612.972
357 17 0.381 2.002 0.873 8613.169
357 18 0.348 1.903 0.902 8613.383
357 19 0.353 1.880 0.873 8613.616
357 20 0.426 1.771 0.860 8613.845
357 21 0.323 1.967 0.896 8614.066
357 22 0.308 1.967 0.899 8614.300
357 23 0.686 2.209 0.762 8614.525
357 24 0.454 2.117 0.800 8614.801
357 25 0.622 2.170 0.812 8615.068
357 26 0.363 2.040 0.901 8615.326
357 27 0.382 1.874 0.909 8615.532
357 28 0.562 1.937 0.862 8615.787
357 29 0.300 1.972 0.896 8615.988
357 30 0.293 2.080 0.891 8616.184
357 31 0.569 2.139 0.832 8616.418
357 32 0.457 2.073 0.875 8616.653
357 33 0.518 2.100 0.794 8616.869
357 34 0.628 2.023 0.799 8617.070
357 35 0.417 1.958 0.895 8617.275
357 36 0.470 2.009 0.799 8617.488
357 37 0.502 1.821 0.899 8617.704
357 38 0.494 2.141 0.811 8617.922
357 39 0.489 2.045 0.790 8618.144
357 40 0.501 2.026 0.837 8618.360
357 41 0.403 1.751 0.872 8618.582
357 42 0.305 2.110 0.907 8618.788
357 43 0.327 2.129 0.849 8618.993
357 44 0.340 2.070 0.916 8619.207
357 45 0.521 1.898 0.795 8619.405
357 46 0.300 2.152 0.895 8619.614
357 47 0.545 1.967 0.815 8619.816
357 48 0.327 1.895 0.868 8620.039
357 49 0.309 1.974 0.887 8620.249
358 0 0.597 1.990 0.817 8632.377
358 1 0.535 2.157 0.837 8632.627
358 2 0.932 2.318 0.738 8632.903
358 3 0.504 1.956 0.857 8633.156
358 4 0.437 2.115 0.840 8633.400
358 5 0.295 2.205 0.880 8633.596
358 6 0.364 2.063 0.843 8633.808
358 7 0.899 2.129 0.729 8634.015
358 8 0.301 1.936 0.923 8634.240
358 9 0.885 1.913 0.725 8634.480
358 10 0.403 2.092 0.863 8634.687
358 11 1.025 2.076 0.675 8634.909
358 12 0.367 2.146 0.868 8635.128
358 13 0.472 2.087 0.839 8635.341
358 14 0.413 2.118 0.840 8635.569
358 15 0.648 2.057 0.798 8635.797
358 16 0.611 2.299 0.808 8636.008
358 17 0.553 1.999 0.764 8636.261
358 18 0.435 2.011 0.856 8636.509
358 19 0.588 1.878 0.749 8636.778
358 20 0.620 2.432 0.793 8637.019
358 21 0.346 1.889 0.876 8637.251
358 22 0.379 2.211 0.878 8637.465
358 23 0.393 2.023 0.886 8637.678
358 24 0.454 1.922 0.907 8637.919
358 25 0.520 2.118 0.809 8638.159
358 26 0.644 1.954 0.808 8638.403
358 27 0.712 1.974 0.813 8638.614
358 28 0.603 2.133 0.801 8638.869
358 29 0.515 2.096 0.822 8639.079
358 30 0.248 1.980 0.879 8639.386
358 31 0.483 2.218 0.842 8639.688
358 32 0.670 2.052 0.766 8639.930
358 33 0.510 2.063 0.831 8640.175
358 34 0.536 2.048 0.853 8640.435
358 35 0.612 1.743 0.815 8640.669
358 36 0.326 2.056 0.877 8640.922
358 37 0.447 2.093 0.870 8641.177
358 38 0.286 1.732 0.921 8641.408
358 39 0.438 2.020 0.872 8641.628
358 40 0.543 2.048 0.825 8641.889
358 41 0.315 1.977 0.892 8642.150
358 42 0.492 1.876 0.844 8642.434
358 43 0.537 1.873 0.853 8642.699
358 44 0.531 1.819 0.788 8642.964
358 45 0.405 2.095 0.856 8643.237
358 46 0.382 1.870 0.852 8643.510
358 47 0.675 2.173 0.777 8643.771
358 48 0.388 1.963 0.838 8644.055
358 49 0.326 1.991 0.885 8644.327
359 0 0.334 1.848 0.893 8658.066
359 1 0.370 2.445 0.881 8658.298
359 2 0.374 2.104 0.855 8658.503
359 3 0.651 2.069 0.731 8658.772
359 4 0.318 2.009 0.920 8658.988
359 5 0.564 1.972 0.841 8659.223
359 6 0.314 2.138 0.887 8659.558
359 7 0.592 2.299 0.765 8659.784
359 8 0.447 2.138 0.849 8660.068
359 9 0.410 2.245 0.858 8660.306
359 10 0.249 2.087 0.935 8660.538
359 11 0.404 2.181 0.857 8660.755
359 12 0.580 2.279 0.818 8661.027
359 13 0.759 2.037 0.777 8661.240
359 14 0.577 2.221 0.813 8661.448
359 15 0.540 2.052 0.817 8661.669
359 16 0.241 2.224 0.935 8661.874
359 17 0.737 1.904 0.790 8662.107
359 18 0.410 2.055 0.855 8662.327
359 19 0.358 2.319 0.862 8662.575
359 20 0.375 1.877 0.884 8662.790
359 21 0.337 1.992 0.875 8663.024
359 22 0.507 2.162 0.827 8663.252
359 23 0.301 2.101 0.917 8663.504
359 24 0.588 2.033 0.811 8663.733
359 25 0.520 2.410 0.800 8663.993
359 26 0.385 2.052 0.862 8664.220
359 27 0.349 1.923 0.908 8664.419
359 28 0.561 2.165 0.837 8664.643
359 29 0.387 2.003 0.852 8664.862
359 30 0.590 2.036 0.795 8665.085
359 31 0.404 2.331 0.834 8665.307
359 32 0.451 1.978 0.860 8665.541
359 33 0.311 2.120 0.896 8665.746
359 34 0.520 2.030 0.821 8665.946
359 35 0.497 2.220 0.833 8666.150
359 36 0.636 1.942 0.796 8666.371
359 37 0.404 1.916 0.844 8666.583
359 38 0.543 1.936 0.821 8666.789
359 39 0.420 1.876 0.833 8666.991
359 40 0.323 1.902 0.898 8667.209
359 41 0.479 1.965 0.850 8667.416
359 42 0.523 2.217 0.803 8667.627
359 43 0.668 2.046 0.783 8667.842
359 44 0.468 2.076 0.853 8668.045
359 45 0.469 2.150 0.830 8668.248
359 46 0.298 1.996 0.899 8668.453
359 47 0.342 1.955 0.866 8668.647
359 48 0.481 1.871 0.836 8668.850
359 49 0.399 2.101 0.884 8669.047
360 0 0.515 2.210 0.814 8681.070
360 1 0.333 1.979 0.847 8681.280
360 2 0.472 2.138 0.863 8681.873
360 3 0.695 2.364 0.785 8682.101
360 4 0.482 1.919 0.812 8682.409
360 5 0.461 2.226 0.830 8682.849
360 6 0.449 2.214 0.827 8683.180
360 7 0.378 1.834 0.863 8683.442
360 8 0.469 1.949 0.863 8683.739
360 9 0.218 2.124 0.913 8684.061
360 10 0.621 2.013 0.786 8684.315
360 11 0.394 1.937 0.845 8684.589
360 12 0.431 2.165 0.870 8684.896
360 13 0.664 2.108 0.759 8685.194
360 14 0.433 1.948 0.856 8685.519
360 15 0.348 2.428 0.857 8685.828
360 16 0.549 2.088 0.810 8686.157
360 17 0.456 2.048 0.866 8686.497
360 18 0.568 2.078 0.820 8686.806
360 19 0.732 2.066 0.766 8687.062
360 20 0.301 1.968 0.905 8687.357
360 21 0.550 1.970 0.816 8687.655
360 22 0.371 1.921 0.878 8687.930
360 23 0.401 1.841 0.864 8688.220
360 24 0.451 2.184 0.830 8688.506
360 25 0.345 2.109 0.890 8688.801
360 26 0.378 2.175 0.829 8689.110
360 27 0.540 2.004 0.823 8689.398
360 28 0.545 2.021 0.806 8689.688
360 29 0.335 2.011 0.895 8689.972
360 30 0.498 2.111 0.801 8690.242
360 31 0.483 1.912 0.874 8690.479
360 32 0.430 2.269 0.853 8690.732
360 33 0.498 1.924 0.826 8691.001
360 34 0.580 1.972 0.821 8691.279
360 35 0.340 1.884 0.877 8691.568
360 36 0.284 1.944 0.922 8691.840
360 37 0.422 1.822 0.889 8692.102
360 38 0.404 2.254 0.869 8692.360
360 39 0.307 1.896 0.889 8692.614
360 40 0.376 1.860 0.866 8692.877
360 41 0.362 2.014 0.886 8693.122
360 42 0.242 1.811 0.935 8693.367
360 43 0.439 2.181 0.781 8693.627
360 44 0.381 2.232 0.847 8693.816
360 45 0.681 2.072 0.738 8694.027
360 46 0.336 2.052 0.860 8694.231
360 47 0.522 2.206 0.830 8694.487
360 48 0.398 1.985 0.884 8694.768
360 49 0.566 1.821 0.845 8695.017
361 0 1.094 2.030 0.713 8710.057
361 1 0.413 2.213 0.876 8710.267
361 2 0.531 1.964 0.874 8710.751
361 3 0.421 2.274 0.842 8710.968
361 4 0.573 1.906 0.809 8711.187
361 5 0.678 1.896 0.769 8711.465
361 6 0.725 1.993 0.764 8711.758
361 7 0.708 2.011 0.714 8712.068
361 8 0.494 2.026 0.817 8712.311
361 9 0.539 2.177 0.805 8712.537
361 10 0.670 2.112 0.771 8712.759
361 11 0.600 2.004 0.835 8712.970
361 12 0.452 1.907 0.870 8713.199
361 13 0.412 1.922 0.865 8713.407
361 14 0.467 2.275 0.864 8713.630
361 15 0.232 1.926 0.929 8713.856
361 16 0.418 2.035 0.881 8714.083
361 17 0.370 1.978 0.868 8714.302
361 18 0.282 2.065 0.900 8714.517
361 19 0.269 1.812 0.917 8714.801
361 20 0.366 1.876 0.876 8715.069
361 21 0.498 1.932 0.816 8715.299
361 22 0.631 2.125 0.817 8715.531
361 23 0.492 2.011 0.868 8715.807
361 24 0.479 1.981 0.849 8716.076
361 25 0.568 2.150 0.804 8716.305
361 26 0.723 2.001 0.786 8716.526
361 27 0.419 2.043 0.820 8716.775
361 28 0.421 1.909 0.857 8716.980
361 29 0.349 2.033 0.878 8717.207
361 30 0.406 2.206 0.847 8717.426
361 31 0.345 1.926 0.902 8717.670
361 32 0.699 2.187 0.733 8717.890
361 33 0.484 2.061 0.830 8718.100
361 34 0.376 1.927 0.885 8718.308
361 35 0.874 2.060 0.775 8718.527
361 36 0.704 2.378 0.728 8718.730
361 37 0.490 2.004 0.828 8718.943
361 38 0.370 1.804 0.885 8719.136
361 39 0.620 2.417 0.795 8719.329
361 40 0.498 1.937 0.854 8719.538
361 41 0.585 2.046 0.847 8719.789
361 42 0.683 1.926 0.814 8719.985
361 43 0.467 1.785 0.837 8720.200
361 44 0.511 2.161 0.798 8720.388
361 45 0.468 1.929 0.869 8720.584
361 46 0.387 1.898 0.881 8720.794
361 47 0.459 2.057 0.827 8721.005
361 48 0.405 2.122 0.844 8721.223
361 49 0.539 1.872 0.828 8721.438
362 0 0.467 2.150 0.858 8733.304
362 1 0.303 1.873 0.908 8733.509
362 2 0.502 2.330 0.840 8733.738
362 3 0.417 1.970 0.847 8733.972
362 4 0.377 1.947 0.921 8734.214
362 5 0.478 2.206 0.855 8734.440
362 6 0.478 1.972 0.843 8734.676
362 7 0.448 2.127 0.846 8734.876
362 8 0.652 1.968 0.862 8735.150
362 9 0.508 1.989 0.882 8735.366
362 10 0.496 2.092 0.844 8735.680
362 11 0.387 2.231 0.834 8735.978
362 12 0.375 1.913 0.886 8736.369
362 13 0.459 2.030 0.843 8736.788
362 14 0.353 2.034 0.868 8737.056
362 15 0.497 2.152 0.841 8737.316
362 16 0.344 1.957 0.902 8737.594
362 17 0.447 2.247 0.839 8737.853
362 18 0.283 1.852 0.913 8738.090
362 19 0.478 2.152 0.837 8738.398
362 20 0.711 2.021 0.819 8738.701
362 21 0.488 2.321 0.802 8738.987
362 22 0.504 1.976 0.795 8739.281
362 23 0.730 2.369 0.730 8739.575
362 24 0.636 2.010 0.805 8739.885
362 25 0.372 1.993 0.855 8740.230
362 26 0.355 2.017 0.896 8740.555
362 27 0.268 2.107 0.912 8740.852
362 28 0.329 2.027 0.895 8741.173
362 29 0.582 2.215 0.831 8741.520
362 30 0.364 1.943 0.867 8741.811
362 31 0.519 1.899 0.842 8742.121
362 32 0.478 2.099 0.826 8742.384
362 33 0.618 2.020 0.809 8742.652
362 34 0.286 1.949 0.911 8742.971
362 35 0.491 1.959 0.875 8743.242
362 36 0.746 1.864 0.853 8743.497
362 37 0.409 2.075 0.871 8743.749
362 38 0.594 2.343 0.811 8744.029
362 39 0.526 2.005 0.850 8744.309
362 40 0.246 1.905 0.932 8744.618
362 41 0.531 2.121 0.784 8744.885
362 42 0.534 2.131 0.824 8745.154
362 43 0.410 2.069 0.897 8745.430
362 44 0.367 1.869 0.870 8745.713
362 45 0.296 1.948 0.909 8745.978
362 46 0.384 2.143 0.890 8746.239
362 47 0.473 2.004 0.872 8746.507
362 48 0.423 1.832 0.844 8746.768
362 49 0.457 1.897 0.877 8747.023
363 0 0.469 2.009 0.846 8759.087
363 1 0.409 1.963 0.886 8759.334
363 2 0.764 2.114 0.770 8759.686
363 3 0.381 1.980 0.887 8759.989
363 4 0.569 1.897 0.847 8760.202
363 5 0.475 1.984 0.846 8760.470
363 6 0.307 2.059 0.876 8760.713
363 7 0.403 2.052 0.858 8760.941
363 8 0.541 2.009 0.834 8761.234
363 9 0.311 1.995 0.898 8761.454
363 10 0.628 1.915 0.812 8761.681
363 11 0.446 1.848 0.906 8761.954
363 12 0.317 1.955 0.896 8762.186
363 13 0.395 2.010 0.887 8762.402
363 14 0.618 2.238 0.807 8762.629
363 15 0.494 1.917 0.821 8762.848
363 16 0.405 1.960 0.891 8763.069
363 17 0.363 1.917 0.879 8763.290
363 18 0.378 1.943 0.872 8763.513
363 19 0.332 2.009 0.901 8763.738
363 20 0.775 2.414 0.769 8763.965
363 21 0.609 2.045 0.833 8764.180
363 22 0.463 1.955 0.805 8764.399
363 23 0.425 2.040 0.855 8764.656
363 24 0.428 1.866 0.869 8764.877
363 25 0.419 1.894 0.852 8765.114
363 26 0.360 1.930 0.860 8765.360
363 27 0.364 2.058 0.901 8765.582
363 28 0.681 2.025 0.720 8765.817
363 29 0.276 2.169 0.908 8766.044
363 30 0.503 2.066 0.823 8766.269
363 31 0.521 1.841 0.831 8766.498
363 32 0.645 2.292 0.815 8766.742
363 33 0.854 2.091 0.799 8766.943
363 34 0.369 2.126 0.889 8767.157
363 35 0.578 2.146 0.746 8767.353
363 36 0.417 2.051 0.856 8767.568
363 37 0.390 2.172 0.853 8767.793
363 38 0.891 2.026 0.749 8767.993
363 39 0.676 2.078 0.758 8768.210
363 40 0.527 2.071 0.860 8768.437
363 41 0.390 2.121 0.866 8768.646
363 42 0.689 2.086 0.761 8768.847
363 43 0.395 1.908 0.877 8769.042
363 44 0.432 2.011 0.858 8769.273
363 45 0.223 1.907 0.924 8769.490
363 46 0.649 1.833 0.797 8769.699
363 47 0.360 1.896 0.881 8769.911
363 48 0.641 1.990 0.808 8770.129
363 49 0.613 2.041 0.803 8770.336
364 0 0.565 1.905 0.826 8783.773
364 1 0.349 2.167 0.885 8784.116
364 2 0.343 2.307 0.889 8784.446
364 3 0.500 2.036 0.807 8784.725
364 4 0.237 2.052 0.935 8785.005
364 5 0.520 2.039 0.815 8785.287
364 6 0.286 1.960 0.897 8785.599
364 7 0.504 2.043 0.838 8785.857
364 8 0.320 2.065 0.879 8786.224
364 9 0.452 2.117 0.869 8786.500
364 10 0.389 2.005 0.865 8786.780
364 11 0.856 1.724 0.759 8787.091
364 12 0.679 2.322 0.774 8787.385
364 13 0.491 2.113 0.871 8787.668
364 14 0.404 2.015 0.863 8787.959
364 15 0.404 2.144 0.854 8788.275
364 16 0.347 2.220 0.873 8788.570
364 17 0.345 1.957 0.876 8788.849
364 18 0.457 2.096 0.842 8789.221
364 19 0.450 1.932 0.879 8789.494
364 20 0.282 1.981 0.895 8789.772
364 21 0.387 2.030 0.854 8790.071
364 22 0.312 1.807 0.924 8790.302
364 23 0.599 2.151 0.805 8790.545
364 24 0.425 2.089 0.863 8790.757
364 25 0.515 2.030 0.853 8790.982
364 26 0.406 2.030 0.824 8791.204
364 27 0.522 1.876 0.843 8791.432
364 28 0.319 1.956 0.882 8791.652
364 29 0.421 1.734 0.880 8791.873
364 30 0.543 2.105 0.828 8792.100
364 31 0.268 1.863 0.902 8792.325
364 32 0.407 2.097 0.847 8792.531
364 33 0.390 2.003 0.891 8792.734
364 34 0.338 2.275 0.904 8792.937
364 35 0.337 2.078 0.864 8793.142
364 36 0.887 2.141 0.698 8793.350
364 37 0.462 2.040 0.846 8793.557
364 38 0.482 2.037 0.856 8793.763
364 39 0.501 2.098 0.824 8793.979
364 40 0.509 2.134 0.816 8794.206
364 41 0.458 2.084 0.833 8794.415
364 42 0.307 1.927 0.906 8794.650
364 43 0.575 1.903 0.773 8794.842
364 44 0.843 2.162 0.737 8795.038
364 45 0.409 2.034 0.863 8795.252
364 46 0.354 1.920 0.882 8795.488
364 47 0.346 2.362 0.869 8795.706
364 48 0.499 2.046 0.838 8795.928
364 49 0.463 2.060 0.876 8796.128
365 0 0.573 2.218 0.744 8807.723
365 1 0.262 1.943 0.936 8807.953
365 2 0.233 2.026 0.910 8808.543
365 3 0.876 1.885 0.758 8808.797
365 4 0.429 2.020 0.871 8809.057
365 5 0.366 2.218 0.888 8809.259
365 6 0.671 1.927 0.869 8809.470
365 7 0.356 1.815 0.866 8809.751
365 8 0.606 2.182 0.768 8809.992
365 9 0.496 1.970 0.851 8810.265
365 10 0.333 1.892 0.898 8810.487
365 11 0.420 1.933 0.857 8810.745
365 12 0.935 2.229 0.770 8810.951
365 13 0.250 2.205 0.928 8811.162
365 14 0.363 1.808 0.892 8811.378
365 15 0.409 1.882 0.857 8811.616
365 16 0.314 2.043 0.905 8811.828
365 17 0.517 2.089 0.831 8812.042
365 18 0.572 2.026 0.805 8812.264
365 19 0.308 2.047 0.919 8812.484
365 20 0.559 2.028 0.792 8812.691
365 21 0.326 2.118 0.887 8812.902
365 22 0.391 2.028 0.847 8813.105
365 23 0.291 1.939 0.896 8813.326
365 24 0.476 1.843 0.861 8813.540
365 25 0.407 2.150 0.824 8813.773
365 26 0.203 1.802 0.933 8813.984
365 27 0.443 2.106 0.864 8814.206
365 28 0.343 1.862 0.897 8814.430
365 29 0.336 2.339 0.857 8814.668
365 30 0.305 1.987 0.884 8814.892
365 31 0.348 2.241 0.894 8815.091
365 32 0.407 1.861 0.876 8815.303
365 33 0.590 2.007 0.793 8815.513
365 34 0.490 1.852 0.817 8815.726
365 35 0.432 2.127 0.839 8815.923
365 36 0.822 2.246 0.704 8816.137
365 37 0.485 2.065 0.854 8816.350
365 38 0.314 1.835 0.907 8816.553
365 39 0.397 2.096 0.865 8816.757
365 40 0.684 1.926 0.814 8816.958
365 41 0.370 1.922 0.856 8817.151
365 42 0.257 1.918 0.933 8817.359
365 43 0.467 2.030 0.824 8817.568
365 44 0.752 2.244 0.753 8817.787
365 45 0.450 2.161 0.881 8817.985
365 46 0.470 1.989 0.865 8818.186
365 47 0.378 1.820 0.883 8818.395
365 48 0.512 2.158 0.864 8818.607
365 49 0.619 2.013 0.785 8818.808
366 0 0.507 2.111 0.840 8834.716
366 1 0.710 1.940 0.825 8834.956
366 2 0.353 1.907 0.884 8835.206
366 3 0.422 1.856 0.869 8835.416
