epochs steps out_loss offset_loss train_accuracy time
344 25 0.455 2.025 0.846 7371.358
344 26 0.467 2.012 0.805 7371.618
344 27 0.344 2.131 0.880 7371.818
344 28 0.154 1.698 0.951 7372.031
344 29 0.333 2.078 0.880 7372.230
344 30 0.413 1.889 0.869 7372.444
344 31 0.468 2.146 0.844 7372.663
344 32 0.303 1.889 0.887 7372.867
344 33 0.424 1.998 0.857 7373.080
344 34 0.494 1.998 0.825 7373.292
344 35 0.514 2.102 0.823 7373.498
344 36 0.357 1.931 0.870 7373.704
344 37 0.332 2.029 0.874 7373.921
344 38 0.467 2.188 0.837 7374.113
344 39 0.506 1.950 0.861 7374.322
344 40 0.573 2.159 0.798 7374.518
344 41 0.278 1.983 0.887 7374.733
344 42 0.572 2.025 0.796 7374.935
344 43 0.750 2.491 0.753 7375.139
344 44 0.258 1.929 0.913 7375.346
344 45 0.527 2.018 0.828 7375.570
344 46 0.425 1.989 0.832 7375.778
344 47 0.413 2.059 0.860 7375.984
344 48 0.451 2.036 0.848 7376.197
344 49 0.380 1.914 0.875 7376.393
345 0 0.449 2.038 0.825 7386.959
345 1 0.250 2.085 0.924 7387.207
345 2 0.284 1.912 0.898 7387.445
345 3 0.391 1.974 0.872 7387.680
345 4 0.327 2.057 0.883 7387.888
345 5 0.424 1.996 0.862 7388.080
345 6 0.553 1.956 0.824 7388.300
345 7 0.641 2.036 0.792 7388.496
345 8 0.445 1.893 0.859 7388.711
345 9 0.334 1.972 0.884 7388.924
345 10 0.339 1.969 0.870 7389.162
345 11 0.425 2.137 0.875 7389.376
345 12 0.526 2.182 0.818 7389.604
345 13 0.576 1.755 0.816 7389.803
345 14 0.465 1.959 0.850 7390.006
345 15 0.478 2.029 0.815 7390.212
345 16 0.353 1.925 0.866 7390.424
345 17 0.491 2.062 0.815 7390.644
345 18 0.327 2.068 0.899 7390.859
345 19 0.344 2.172 0.871 7391.064
345 20 0.170 1.902 0.947 7391.291
345 21 0.309 2.029 0.896 7391.510
345 22 0.396 2.038 0.883 7391.718
345 23 0.399 2.007 0.862 7391.943
345 24 0.176 2.019 0.947 7392.154
345 25 0.319 1.952 0.900 7392.354
345 26 0.453 2.191 0.853 7392.568
345 27 0.350 2.173 0.892 7392.780
345 28 0.333 1.912 0.870 7392.989
345 29 0.281 2.024 0.926 7393.203
345 30 0.482 2.048 0.834 7393.470
345 31 0.480 2.298 0.817 7393.729
345 32 0.410 2.040 0.838 7393.939
345 33 0.486 2.040 0.846 7394.139
345 34 0.319 1.721 0.910 7394.321
345 35 0.259 1.855 0.907 7394.532
345 36 0.700 1.912 0.741 7394.730
345 37 0.410 2.008 0.881 7394.939
345 38 0.362 2.006 0.885 7395.171
345 39 0.285 1.872 0.893 7395.380
345 40 0.560 2.282 0.788 7395.577
345 41 0.576 2.040 0.838 7395.775
345 42 0.558 2.050 0.792 7395.984
345 43 0.693 2.191 0.739 7396.174
345 44 0.373 1.787 0.872 7396.390
345 45 0.472 1.987 0.844 7396.624
345 46 0.392 1.841 0.858 7396.817
345 47 0.573 2.046 0.779 7397.014
345 48 0.668 2.307 0.795 7397.234
345 49 0.384 2.031 0.881 7397.441
346 0 0.254 1.985 0.918 7407.889
346 1 0.431 1.975 0.853 7408.099
346 2 0.256 1.896 0.906 7408.308
346 3 0.589 2.114 0.775 7408.583
346 4 0.438 1.882 0.844 7408.820
346 5 0.343 2.032 0.888 7409.063
346 6 0.274 1.918 0.920 7409.334
346 7 0.600 2.124 0.775 7409.576
346 8 0.605 2.038 0.775 7409.843
346 9 0.561 1.997 0.820 7410.096
346 10 0.527 2.076 0.846 7410.333
346 11 0.481 2.032 0.823 7410.624
346 12 0.590 2.118 0.755 7410.867
346 13 0.426 2.175 0.849 7411.100
346 14 0.281 1.871 0.903 7411.305
346 15 0.418 1.905 0.859 7411.535
346 16 0.426 1.999 0.860 7411.739
346 17 0.239 1.954 0.920 7411.972
346 18 0.348 1.981 0.885 7412.200
346 19 0.316 1.754 0.891 7412.417
346 20 0.561 2.037 0.789 7412.664
346 21 0.263 1.908 0.920 7412.851
346 22 0.266 2.043 0.916 7413.073
346 23 0.402 2.126 0.846 7413.304
346 24 0.400 1.837 0.883 7413.531
346 25 0.451 1.925 0.841 7413.756
346 26 0.658 1.974 0.806 7413.968
346 27 0.268 1.882 0.908 7414.198
346 28 0.463 2.048 0.842 7414.415
346 29 0.421 2.197 0.848 7414.611
346 30 0.453 1.980 0.842 7414.829
346 31 0.173 2.118 0.950 7415.023
346 32 0.594 1.885 0.804 7415.240
346 33 0.310 1.689 0.905 7415.444
346 34 0.510 2.132 0.825 7415.657
346 35 0.326 1.842 0.890 7415.862
346 36 0.480 2.057 0.812 7416.068
346 37 0.549 2.482 0.805 7416.278
346 38 0.547 2.035 0.798 7416.500
346 39 0.314 2.008 0.899 7416.702
346 40 0.421 1.925 0.843 7416.916
346 41 0.362 1.939 0.895 7417.122
346 42 0.562 2.038 0.816 7417.333
346 43 0.352 2.152 0.892 7417.528
346 44 0.279 1.885 0.908 7417.742
346 45 0.595 1.945 0.793 7417.953
346 46 0.351 2.048 0.895 7418.161
346 47 0.563 2.025 0.793 7418.379
346 48 0.387 1.952 0.866 7418.585
346 49 0.416 1.809 0.846 7418.797
347 0 0.422 2.058 0.860 7430.205
347 1 0.382 2.036 0.865 7430.429
347 2 0.580 1.999 0.797 7430.642
347 3 0.379 2.011 0.859 7430.836
347 4 0.481 2.035 0.842 7431.055
347 5 0.167 1.724 0.950 7431.249
347 6 0.426 2.159 0.878 7431.494
347 7 0.174 1.933 0.947 7431.730
347 8 0.596 1.891 0.791 7431.970
347 9 0.319 1.981 0.898 7432.181
347 10 0.433 1.809 0.858 7432.391
347 11 0.093 1.771 0.980 7432.617
347 12 0.332 2.164 0.918 7432.836
347 13 0.239 1.823 0.915 7433.053
347 14 0.339 2.194 0.889 7433.278
347 15 0.313 1.837 0.884 7433.508
347 16 0.496 1.873 0.840 7433.715
347 17 0.295 2.208 0.879 7433.927
347 18 0.235 1.896 0.920 7434.162
347 19 0.386 2.026 0.875 7434.373
347 20 0.418 2.072 0.843 7434.609
347 21 0.424 2.014 0.865 7434.811
347 22 0.340 2.061 0.892 7435.024
347 23 0.594 1.869 0.789 7435.257
347 24 0.348 1.968 0.900 7435.468
347 25 0.351 1.956 0.871 7435.682
347 26 0.515 1.980 0.851 7435.900
347 27 0.324 1.959 0.896 7436.122
347 28 0.221 1.944 0.915 7436.337
347 29 0.135 1.863 0.974 7436.564
347 30 0.625 2.109 0.787 7436.778
347 31 0.272 1.938 0.900 7436.997
347 32 0.289 1.886 0.905 7437.219
347 33 0.512 1.967 0.812 7437.426
347 34 0.617 2.087 0.783 7437.633
347 35 0.446 1.933 0.824 7437.858
347 36 0.370 1.940 0.843 7438.062
347 37 0.341 2.001 0.894 7438.267
347 38 0.225 1.988 0.917 7438.455
347 39 0.499 2.284 0.828 7438.656
347 40 0.331 1.878 0.885 7438.854
347 41 0.183 1.820 0.938 7439.049
347 42 0.305 1.932 0.890 7439.254
347 43 0.854 2.224 0.745 7439.449
347 44 0.255 2.030 0.909 7439.664
347 45 0.395 2.065 0.857 7439.850
347 46 0.266 1.894 0.897 7440.056
347 47 0.309 2.027 0.908 7440.244
347 48 0.264 2.219 0.937 7440.446
347 49 0.513 2.055 0.803 7440.648
348 0 0.276 2.093 0.917 7450.763
348 1 0.381 1.979 0.896 7450.977
348 2 0.323 1.817 0.887 7451.219
348 3 0.606 2.036 0.812 7451.508
348 4 0.512 2.113 0.815 7451.783
348 5 0.325 1.911 0.904 7452.050
348 6 0.182 1.786 0.932 7452.293
348 7 0.330 1.838 0.895 7452.537
348 8 0.363 2.235 0.862 7452.727
348 9 0.517 2.072 0.840 7452.963
348 10 0.352 1.963 0.869 7453.187
348 11 0.384 1.804 0.857 7453.422
348 12 0.492 1.994 0.835 7453.631
348 13 0.348 2.071 0.890 7453.841
348 14 0.256 2.031 0.918 7454.088
348 15 0.192 1.855 0.924 7454.360
348 16 0.308 1.864 0.899 7454.579
348 17 0.348 2.038 0.885 7454.792
348 18 0.405 2.130 0.862 7455.018
348 19 0.462 1.965 0.852 7455.234
348 20 0.267 2.219 0.904 7455.443
348 21 0.366 1.970 0.871 7455.663
348 22 0.493 2.109 0.816 7455.898
348 23 0.529 2.115 0.828 7456.108
348 24 0.432 2.068 0.839 7456.333
348 25 0.303 1.956 0.883 7456.566
348 26 0.668 2.208 0.801 7456.770
348 27 0.606 2.152 0.786 7456.987
348 28 0.235 1.981 0.923 7457.199
348 29 0.272 1.891 0.911 7457.474
348 30 0.299 2.120 0.899 7457.710
348 31 0.225 1.962 0.933 7457.941
348 32 0.422 2.145 0.846 7458.161
348 33 0.302 2.020 0.895 7458.358
348 34 0.481 2.177 0.813 7458.552
348 35 0.571 1.820 0.788 7458.745
348 36 0.403 1.876 0.880 7458.943
348 37 0.426 2.097 0.849 7459.143
348 38 0.304 1.955 0.888 7459.351
348 39 0.406 1.958 0.857 7459.561
348 40 0.603 2.036 0.786 7459.762
348 41 0.314 1.926 0.907 7459.953
348 42 0.374 2.014 0.874 7460.151
348 43 0.371 1.891 0.883 7460.357
348 44 0.399 1.867 0.842 7460.563
348 45 0.530 2.332 0.820 7460.785
348 46 0.382 1.638 0.863 7460.995
348 47 0.289 2.087 0.890 7461.214
348 48 0.304 1.987 0.879 7461.403
348 49 0.302 2.007 0.901 7461.613
349 0 0.557 2.017 0.767 7471.827
349 1 0.286 2.136 0.922 7472.029
349 2 0.441 2.205 0.842 7472.540
349 3 0.313 2.150 0.899 7472.792
349 4 0.382 1.940 0.881 7473.006
349 5 0.319 2.133 0.907 7473.269
349 6 0.592 2.114 0.783 7473.489
349 7 0.370 2.072 0.876 7473.728
349 8 0.705 2.021 0.789 7473.944
349 9 0.536 1.922 0.818 7474.211
349 10 0.464 2.018 0.829 7474.440
349 11 0.470 1.957 0.848 7474.656
349 12 0.300 2.128 0.896 7474.869
349 13 0.594 1.926 0.838 7475.096
349 14 0.339 1.983 0.877 7475.315
349 15 0.437 2.042 0.844 7475.518
349 16 0.223 1.772 0.918 7475.736
349 17 0.634 2.168 0.755 7475.948
349 18 0.484 2.081 0.836 7476.143
349 19 0.239 1.767 0.919 7476.361
349 20 0.239 1.921 0.920 7476.613
349 21 0.345 1.838 0.880 7476.823
349 22 0.498 2.054 0.816 7477.048
349 23 0.644 2.152 0.783 7477.255
349 24 0.272 2.300 0.920 7477.475
349 25 0.449 2.107 0.844 7477.699
349 26 0.363 1.887 0.883 7477.939
349 27 0.385 2.010 0.855 7478.176
349 28 0.543 1.810 0.775 7478.370
349 29 0.323 2.119 0.913 7478.587
349 30 0.391 2.118 0.878 7478.800
349 31 0.384 1.929 0.875 7479.047
349 32 0.366 1.905 0.871 7479.246
349 33 0.336 1.876 0.883 7479.438
349 34 0.270 1.780 0.903 7479.646
349 35 0.446 2.225 0.843 7479.859
349 36 0.415 1.910 0.850 7480.043
349 37 0.490 2.007 0.840 7480.255
349 38 0.132 1.804 0.960 7480.456
349 39 0.535 1.878 0.798 7480.666
349 40 0.341 2.203 0.877 7480.866
349 41 0.282 1.993 0.901 7481.060
349 42 0.236 1.837 0.913 7481.260
349 43 0.406 2.011 0.851 7481.500
349 44 0.340 2.152 0.880 7481.716
349 45 0.449 1.833 0.849 7481.913
349 46 0.332 1.842 0.889 7482.125
349 47 0.257 2.110 0.925 7482.325
349 48 0.377 2.122 0.860 7482.544
349 49 0.585 1.939 0.788 7482.740
350 0 0.439 2.106 0.860 7500.174
350 1 0.461 1.942 0.863 7500.397
350 2 0.276 1.966 0.914 7500.607
350 3 0.559 1.986 0.805 7500.804
350 4 0.382 2.115 0.873 7501.057
350 5 0.503 2.273 0.829 7501.261
350 6 0.426 2.117 0.844 7501.487
350 7 0.245 2.202 0.930 7501.709
350 8 0.576 2.090 0.794 7501.901
350 9 0.478 2.209 0.819 7502.116
350 10 0.403 1.886 0.892 7502.333
350 11 0.431 1.922 0.838 7502.559
350 12 0.358 2.082 0.874 7502.766
350 13 0.287 1.738 0.913 7502.968
350 14 0.181 1.964 0.946 7503.180
350 15 0.473 1.921 0.839 7503.383
350 16 0.357 1.739 0.888 7503.595
350 17 0.525 2.050 0.825 7503.788
350 18 0.261 2.094 0.925 7504.009
350 19 0.379 2.119 0.879 7504.228
350 20 0.471 2.003 0.838 7504.452
350 21 0.733 2.016 0.749 7504.686
350 22 0.384 2.056 0.872 7504.878
350 23 0.369 2.002 0.881 7505.069
350 24 0.340 1.959 0.885 7505.286
350 25 0.613 1.960 0.818 7505.472
350 26 0.466 2.199 0.827 7505.682
350 27 0.284 1.928 0.909 7505.891
350 28 0.505 2.087 0.844 7506.145
350 29 0.257 2.115 0.923 7506.354
350 30 0.594 2.081 0.788 7506.587
350 31 0.477 2.019 0.855 7506.779
350 32 0.860 1.978 0.726 7506.975
350 33 0.234 1.848 0.919 7507.170
350 34 0.358 2.098 0.884 7507.367
350 35 0.411 1.799 0.842 7507.549
350 36 0.310 1.894 0.888 7507.758
350 37 0.366 2.258 0.885 7507.968
350 38 0.443 2.139 0.863 7508.177
350 39 0.436 1.881 0.883 7508.384
350 40 0.376 1.944 0.854 7508.575
350 41 0.432 1.942 0.844 7508.774
350 42 0.466 1.823 0.844 7508.968
350 43 0.409 2.075 0.865 7509.175
350 44 0.307 1.918 0.918 7509.369
350 45 0.360 1.909 0.877 7509.566
350 46 0.483 2.039 0.825 7509.763
350 47 0.240 1.906 0.907 7509.957
350 48 0.410 2.063 0.856 7510.157
350 49 0.381 1.914 0.868 7510.344
351 0 0.318 1.961 0.890 7521.126
351 1 0.502 1.846 0.866 7521.361
351 2 0.448 2.030 0.855 7521.621
351 3 0.686 2.117 0.782 7521.842
351 4 0.398 1.785 0.868 7522.049
351 5 0.248 2.060 0.908 7522.263
351 6 0.209 1.992 0.938 7522.477
351 7 0.291 1.997 0.895 7522.699
351 8 0.351 2.248 0.878 7522.905
351 9 0.369 2.002 0.881 7523.133
351 10 0.604 2.041 0.796 7523.348
351 11 0.598 2.005 0.791 7523.570
351 12 0.306 2.148 0.907 7523.777
351 13 0.421 2.047 0.867 7523.990
351 14 0.768 2.287 0.748 7524.203
351 15 0.490 2.130 0.847 7524.430
351 16 0.503 1.943 0.811 7524.639
351 17 0.330 1.852 0.887 7524.829
351 18 0.154 1.889 0.949 7525.053
351 19 0.295 2.027 0.912 7525.252
351 20 0.334 1.879 0.892 7525.454
351 21 0.256 2.332 0.941 7525.650
351 22 0.253 1.941 0.921 7525.856
351 23 0.282 1.869 0.900 7526.076
351 24 0.411 1.913 0.828 7526.319
351 25 0.351 1.965 0.884 7526.533
351 26 0.406 2.299 0.867 7526.768
351 27 0.440 1.843 0.841 7526.985
351 28 0.707 1.992 0.692 7527.216
351 29 0.252 1.841 0.916 7527.432
351 30 0.495 1.825 0.850 7527.642
351 31 0.483 1.943 0.828 7527.863
351 32 0.296 2.138 0.913 7528.072
351 33 0.423 1.947 0.885 7528.280
351 34 0.410 2.205 0.857 7528.495
351 35 0.423 2.019 0.839 7528.693
351 36 0.382 2.284 0.871 7528.897
351 37 0.435 2.147 0.844 7529.086
351 38 0.219 2.004 0.929 7529.291
351 39 0.436 2.080 0.855 7529.489
351 40 0.269 2.035 0.920 7529.685
351 41 0.571 2.135 0.783 7529.890
351 42 0.262 1.921 0.892 7530.075
351 43 0.339 1.835 0.890 7530.291
351 44 0.230 1.868 0.932 7530.488
351 45 0.152 2.024 0.952 7530.687
351 46 0.788 2.096 0.762 7530.898
351 47 0.397 1.856 0.859 7531.106
351 48 0.243 1.958 0.922 7531.307
351 49 0.300 1.981 0.896 7531.520
352 0 0.434 2.043 0.851 7541.863
352 1 0.420 1.974 0.863 7542.102
352 2 0.200 1.920 0.934 7542.375
352 3 0.511 1.931 0.838 7542.608
352 4 0.627 2.086 0.787 7542.828
352 5 0.417 1.946 0.868 7543.124
352 6 0.152 1.950 0.952 7543.438
352 7 0.398 2.060 0.859 7543.678
352 8 0.251 2.060 0.924 7543.875
352 9 0.344 1.987 0.882 7544.108
352 10 0.465 2.121 0.847 7544.352
352 11 0.404 1.847 0.846 7544.579
352 12 0.389 2.037 0.856 7544.787
352 13 0.287 1.962 0.901 7545.020
352 14 0.456 1.944 0.840 7545.251
352 15 0.227 1.932 0.930 7545.463
352 16 0.224 1.750 0.935 7545.683
352 17 0.439 2.344 0.838 7545.899
352 18 0.224 2.018 0.921 7546.132
352 19 0.295 1.936 0.904 7546.339
352 20 0.413 2.056 0.854 7546.581
352 21 0.624 2.529 0.780 7546.785
352 22 0.456 2.046 0.832 7547.073
352 23 0.531 2.225 0.825 7547.309
352 24 0.618 1.892 0.770 7547.509
352 25 0.539 2.156 0.784 7547.707
352 26 0.505 2.121 0.831 7547.935
352 27 0.252 2.056 0.915 7548.159
352 28 0.392 1.911 0.875 7548.372
352 29 0.446 1.953 0.847 7548.578
352 30 0.239 2.064 0.929 7548.786
352 31 0.492 1.991 0.814 7549.017
352 32 0.262 1.968 0.914 7549.231
352 33 0.344 2.233 0.881 7549.442
352 34 0.463 2.078 0.846 7549.648
352 35 0.322 1.960 0.897 7549.849
352 36 0.362 1.740 0.868 7550.070
352 37 0.317 1.962 0.896 7550.260
352 38 0.698 1.965 0.743 7550.474
352 39 0.294 2.096 0.902 7550.684
352 40 0.401 1.792 0.842 7550.878
352 41 0.353 1.969 0.878 7551.075
352 42 0.394 1.822 0.891 7551.282
352 43 0.181 1.835 0.936 7551.527
352 44 0.397 1.836 0.883 7551.739
352 45 0.675 2.018 0.778 7551.946
352 46 0.277 2.024 0.894 7552.139
352 47 0.456 1.967 0.852 7552.354
352 48 0.387 2.016 0.847 7552.573
352 49 0.402 1.858 0.837 7552.780
353 0 0.406 2.003 0.843 7562.814
353 1 0.268 1.932 0.921 7563.040
353 2 0.307 1.888 0.893 7563.244
353 3 0.308 1.899 0.906 7563.475
353 4 0.332 2.008 0.906 7563.691
353 5 0.336 2.013 0.873 7563.891
353 6 0.411 1.987 0.859 7564.109
353 7 0.363 2.079 0.882 7564.361
353 8 0.351 1.830 0.890 7564.574
353 9 0.367 1.881 0.849 7564.825
353 10 0.408 1.999 0.855 7565.024
353 11 0.578 2.011 0.819 7565.247
353 12 0.655 1.988 0.759 7565.652
353 13 0.320 2.221 0.900 7565.867
353 14 0.409 2.121 0.868 7566.075
353 15 0.212 1.937 0.927 7566.300
353 16 0.200 2.208 0.944 7566.560
353 17 0.567 1.952 0.798 7566.785
353 18 0.182 1.886 0.943 7567.048
353 19 0.443 1.980 0.844 7567.262
353 20 0.361 1.917 0.867 7567.532
353 21 0.331 1.974 0.896 7567.811
353 22 0.390 2.172 0.880 7568.035
353 23 0.388 2.031 0.872 7568.242
353 24 0.386 2.076 0.870 7568.447
353 25 0.946 2.424 0.657 7568.642
353 26 0.555 1.919 0.792 7568.846
353 27 0.245 2.060 0.932 7569.058
353 28 0.546 2.013 0.820 7569.286
353 29 0.432 1.896 0.856 7569.534
353 30 0.383 2.016 0.879 7569.764
353 31 0.343 1.915 0.877 7569.979
353 32 0.460 2.005 0.827 7570.270
353 33 0.243 1.943 0.916 7570.529
353 34 0.473 2.108 0.835 7570.746
353 35 0.643 2.250 0.770 7570.954
353 36 0.218 2.018 0.923 7571.155
353 37 0.282 1.930 0.903 7571.367
353 38 0.233 1.969 0.914 7571.598
353 39 0.424 1.925 0.847 7571.793
353 40 0.199 1.888 0.931 7571.995
353 41 0.318 1.922 0.904 7572.197
353 42 0.447 1.938 0.862 7572.403
353 43 0.478 1.979 0.828 7572.599
353 44 0.592 1.976 0.795 7572.786
353 45 0.309 2.076 0.900 7572.997
353 46 0.258 1.861 0.906 7573.199
353 47 0.492 1.952 0.815 7573.398
353 48 0.400 2.129 0.865 7573.610
353 49 0.525 1.965 0.769 7573.806
354 0 0.393 1.758 0.862 7583.957
354 1 0.245 1.795 0.917 7584.492
354 2 0.297 2.017 0.907 7584.791
354 3 0.426 2.011 0.845 7585.032
354 4 0.551 2.104 0.781 7585.244
354 5 0.337 2.144 0.898 7585.469
354 6 0.166 1.706 0.940 7585.692
354 7 0.431 2.003 0.840 7585.991
354 8 0.478 2.168 0.817 7586.221
354 9 0.572 1.949 0.780 7586.496
354 10 0.306 1.699 0.893 7586.716
354 11 0.423 2.066 0.859 7586.991
354 12 0.351 1.824 0.910 7587.224
354 13 0.198 1.809 0.934 7587.427
354 14 0.369 1.845 0.871 7587.664
354 15 0.658 2.223 0.764 7587.876
354 16 0.372 1.933 0.863 7588.129
354 17 0.424 1.984 0.841 7588.371
354 18 0.234 1.988 0.916 7588.585
354 19 0.254 1.868 0.912 7588.809
354 20 0.522 2.066 0.828 7589.014
354 21 0.421 2.183 0.845 7589.248
354 22 0.394 2.084 0.857 7589.480
354 23 0.544 2.077 0.812 7589.706
354 24 0.180 1.900 0.943 7589.938
354 25 0.272 1.904 0.910 7590.162
354 26 0.448 2.015 0.879 7590.390
354 27 0.550 2.290 0.832 7590.581
354 28 0.299 1.847 0.910 7590.811
354 29 0.306 2.018 0.899 7591.029
354 30 0.109 1.885 0.972 7591.225
354 31 0.322 1.818 0.891 7591.490
354 32 0.264 1.911 0.898 7591.705
354 33 0.355 1.854 0.859 7591.921
354 34 0.655 1.893 0.766 7592.127
354 35 0.620 2.035 0.823 7592.312
354 36 0.403 2.114 0.888 7592.523
354 37 0.146 1.774 0.949 7592.710
354 38 0.501 1.878 0.837 7592.909
354 39 0.298 2.098 0.904 7593.112
354 40 0.211 1.848 0.927 7593.323
354 41 0.272 1.815 0.906 7593.541
354 42 0.315 1.879 0.888 7593.736
354 43 0.417 1.924 0.871 7593.932
354 44 0.201 1.855 0.946 7594.137
354 45 0.235 1.895 0.926 7594.331
354 46 0.928 1.947 0.691 7594.543
354 47 0.700 1.987 0.757 7594.750
354 48 0.650 2.035 0.775 7594.938
354 49 0.282 1.974 0.888 7595.149
355 0 0.428 2.173 0.863 7605.315
355 1 0.981 2.282 0.674 7605.549
355 2 0.530 2.069 0.795 7606.144
355 3 0.379 1.842 0.889 7606.417
355 4 0.213 1.872 0.928 7606.653
355 5 0.612 2.201 0.781 7606.839
355 6 0.218 1.910 0.917 7607.131
355 7 0.644 1.901 0.781 7607.377
355 8 0.575 2.058 0.806 7607.612
355 9 0.414 2.150 0.870 7607.844
355 10 0.302 2.132 0.903 7608.063
355 11 0.458 2.136 0.807 7608.294
355 12 0.139 2.042 0.958 7608.539
355 13 0.633 2.209 0.790 7608.771
355 14 0.318 1.996 0.896 7608.991
355 15 0.567 1.962 0.797 7609.206
355 16 0.388 1.967 0.889 7609.435
355 17 0.361 1.813 0.871 7609.651
355 18 0.369 1.901 0.879 7609.885
355 19 0.310 2.041 0.893 7610.098
355 20 0.403 1.950 0.859 7610.331
355 21 0.640 2.283 0.786 7610.555
355 22 0.578 2.524 0.822 7610.768
355 23 0.302 2.107 0.904 7610.981
355 24 0.576 1.870 0.813 7611.212
355 25 0.335 2.142 0.881 7611.503
355 26 0.313 1.857 0.915 7611.711
355 27 0.777 2.208 0.680 7611.935
355 28 0.377 1.990 0.876 7612.150
355 29 0.375 1.802 0.879 7612.435
355 30 0.445 2.006 0.828 7612.656
355 31 0.397 2.106 0.872 7612.912
355 32 0.373 2.067 0.879 7613.120
355 33 0.397 1.772 0.869 7613.323
355 34 0.425 2.220 0.853 7613.525
355 35 0.391 2.093 0.847 7613.726
355 36 0.219 1.912 0.931 7613.919
355 37 0.312 1.766 0.900 7614.127
355 38 0.450 1.810 0.852 7614.333
355 39 0.365 2.065 0.875 7614.529
355 40 0.304 2.283 0.897 7614.731
355 41 0.462 2.068 0.830 7614.946
355 42 0.588 2.101 0.761 7615.168
355 43 0.316 1.804 0.891 7615.377
355 44 0.226 1.779 0.921 7615.581
355 45 0.416 2.124 0.852 7615.770
355 46 0.590 2.149 0.771 7615.971
355 47 0.403 2.027 0.868 7616.183
355 48 0.406 1.965 0.865 7616.377
355 49 0.218 1.788 0.939 7616.606
356 0 0.499 1.874 0.826 7626.605
356 1 0.330 2.062 0.892 7626.838
356 2 0.263 1.882 0.915 7627.149
356 3 0.392 2.230 0.882 7627.373
356 4 0.354 1.884 0.885 7627.606
356 5 0.443 1.806 0.824 7627.832
356 6 0.564 2.126 0.817 7628.066
356 7 0.420 1.946 0.867 7628.306
356 8 0.434 2.092 0.856 7628.593
356 9 0.447 2.070 0.855 7628.862
356 10 0.409 1.884 0.870 7629.095
356 11 0.343 1.946 0.876 7629.330
356 12 0.503 1.955 0.837 7629.565
356 13 0.429 1.955 0.840 7629.789
356 14 0.248 1.922 0.920 7630.017
356 15 0.377 1.820 0.862 7630.253
356 16 0.389 1.943 0.855 7630.467
356 17 0.332 2.023 0.882 7630.697
356 18 0.322 1.926 0.890 7630.928
356 19 0.351 1.914 0.869 7631.147
356 20 0.452 1.992 0.858 7631.375
356 21 0.435 1.886 0.851 7631.652
356 22 0.381 1.903 0.873 7631.862
356 23 0.632 1.908 0.793 7632.080
356 24 0.437 2.050 0.840 7632.317
356 25 0.280 1.992 0.913 7632.536
356 26 0.445 1.854 0.830 7632.774
356 27 0.520 2.230 0.827 7632.993
356 28 0.361 1.944 0.865 7633.214
356 29 0.180 1.872 0.952 7633.443
356 30 0.364 1.974 0.882 7633.725
356 31 0.662 2.105 0.768 7633.940
356 32 0.373 1.958 0.863 7634.154
356 33 0.462 2.028 0.847 7634.355
356 34 0.501 1.967 0.823 7634.555
356 35 0.178 1.773 0.943 7634.779
356 36 0.431 2.135 0.849 7634.980
356 37 0.328 1.956 0.884 7635.182
356 38 0.395 2.228 0.870 7635.391
356 39 0.381 1.863 0.877 7635.597
356 40 0.378 2.154 0.854 7635.799
356 41 0.285 2.022 0.894 7636.019
356 42 0.204 1.765 0.919 7636.216
356 43 0.619 2.138 0.770 7636.450
356 44 0.850 1.960 0.749 7636.657
356 45 0.470 1.829 0.845 7636.849
356 46 0.522 2.000 0.822 7637.068
356 47 0.469 2.195 0.849 7637.291
356 48 0.306 2.000 0.899 7637.493
356 49 0.531 1.895 0.832 7637.704
357 0 0.362 1.866 0.868 7647.702
357 1 0.403 2.005 0.825 7647.935
357 2 0.478 1.966 0.835 7648.341
357 3 0.432 2.017 0.858 7648.561
357 4 0.369 1.893 0.873 7648.775
357 5 0.225 2.088 0.935 7648.980
357 6 0.474 1.996 0.845 7649.201
357 7 0.310 2.247 0.889 7649.430
357 8 0.518 2.234 0.835 7649.670
357 9 0.310 2.121 0.886 7649.873
357 10 0.577 2.085 0.806 7650.443
357 11 0.353 2.102 0.860 7650.656
357 12 0.325 2.083 0.876 7650.950
357 13 0.292 2.017 0.898 7651.231
357 14 0.486 1.972 0.849 7651.469
357 15 0.136 1.738 0.959 7651.695
357 16 0.380 1.838 0.860 7651.909
357 17 0.540 2.180 0.815 7652.157
357 18 0.340 1.849 0.871 7652.352
357 19 0.504 1.865 0.805 7652.573
357 20 0.363 1.905 0.870 7652.804
357 21 0.376 2.236 0.902 7653.043
357 22 0.405 1.834 0.859 7653.294
357 23 0.445 2.008 0.809 7653.508
357 24 0.216 1.874 0.926 7653.719
357 25 0.499 1.986 0.873 7653.948
357 26 0.333 2.180 0.900 7654.179
357 27 0.498 2.321 0.827 7654.407
357 28 0.705 2.181 0.748 7654.617
357 29 0.385 2.088 0.891 7654.846
357 30 0.412 2.052 0.869 7655.067
357 31 0.384 1.906 0.843 7655.261
357 32 0.461 2.025 0.833 7655.486
357 33 0.350 2.074 0.874 7655.675
357 34 0.253 2.030 0.927 7655.866
357 35 0.292 2.146 0.906 7656.071
357 36 0.297 2.007 0.904 7656.272
357 37 0.454 2.093 0.839 7656.500
357 38 0.594 2.126 0.803 7656.692
357 39 0.338 1.908 0.887 7656.900
